51		0	0	0	0	0	0	0	0	0	0	
52		0	0	0	0	0	0	0	0	0	0	
53		0	0	0	0	0	0	0	0	0	0	
54		0	0	0	0	0	0	0	0	0	0	
55		0	0	0	0	0	0	0	0	0	0	
56		0	0	0	0	0	0	0	0	0	0	
57		0	0	0	0	0	0	0	0	0	0	
58		0	0	0	0	0	0	0	0	0	0	
59		0	0	0	0	0	0	0	0	0	0	
60		0	0	0	0	0	0	0	0	0	0	
61		0	0	0	0	0	0	0	0	0	0	
62		0	0	0	0	0	0	0	0	0	0	
63		0	0	0	0	0	0	0	0	0	0	
64		0	0	0	0	0	0	0	0	0	0	
65		0	0	0	0	0	0	0	0	0	0	
66		0	0	0	0	0	0	0	0	0	0	
67		0	0	0	0	0	0	0	0	0	0	
68		0	0	0	0	0	0	0	0	0	0	
69		0	0	0	0	0	0	0	0	0	0	
70		0	0	0	0	0	0	0	0	0	0	
71		0	0	0	0	0	0	0	0	0	0	
72		0	0	0	0	0	0	0	0	0	0	
73		0	0	0	0	0	0	0	0	0	0	
74		0	0	0	0	0	0	0	0	0	0	
75		0	0	0	0	0	0	0	0	0	0	
76		0	0	0	0	0	0	0	0	0	0	
77		0	0	0	0	0	0	0	0	0	0	
78		0	0	0	0	0	0	0	0	0	0	
79		0	0	0	0	0	0	0	0	0	0	
80		0	0	0	0	0	0	0	0	0	0	
81		0	0	0	0	0	0	0	0	0	0	
82		0	0	0	0	0	0	0	0	0	0	
83		0	0	0	0	0	0	0	0	0	0	
84		0	0	0	0	0	0	0	0	0	0	
85		0	0	0	0	0	0	0	0	0	0	
86		0	0	0	0	0	0	0	0	0	0	
87		0	0	0	0	0	0	0	0	0	0	
88		0	0	0	0	0	0	0	0	0	0	
89		0	0	0	0	0	0	0	0	0	0	
90		0	0	0	0	0	0	0	0	0	0	
91		0	0	0	0	0	0	0	0	0	0	
92		0	0	0	0	0	0	0	0	0	0	
93		0	0	0	0	0	0	0	0	0	0	
94		0	0	0	0	0	0	0	0	0	0	
95		0	0	0	0	0	0	0	0	0	0	
96		0	0	0	0	0	0	0	0	0	0	
97		0	0	0	0	0	0	0	0	0	0	
98		0	0	0	0	0	0	0	0	0	0	
99		0	0	0	0	0	0	0	0	0	0	
100		0	0	0	0	0	0	0	0	0	0	
101		0	0	0	0	0	0	0	0	0	0	

Weights:	
0		0.3	0.01	0.16	0	0.65	0.29	0.29	0.74	0.79	0.3	
1		0.92	0.29	0.85	0.83	0.5	0.81	0.27	0.79	0.95	0.98	
2		0.02	0.27	0.29	0.2	0.95	0.15	0.22	0.05	0.46	0.87	
3		0.78	0.6	0.16	0.64	0.5	0.15	0	0.58	0.83	0.87	
4		0.72	0.53	0.56	0.46	0.21	0.99	0.61	0.46	0.29	0.17	
5		0.95	0.21	0.28	0.3	0.39	0.56	0.02	0.02	0.43	0.22	
6		0.49	0.2	0.44	0.07	0.55	0.76	0.41	0.72	0.24	0.47	
7		0.74	0.19	0.61	0.35	0.78	0.13	0.76	0.31	0.92	0.76	
8		0.6	0.26	0.16	0.64	0.88	0.95	0.79	0.69	0.58	0.11	
9		0.58	0.08	0.57	0.88	0.13	0.57	0.59	0.7	0.15	0.08	
10		0.45	0.99	0.92	0.4	0.68	0.75	0.43	0.68	0.44	0.76	
11		0.39	0.74	0.04	0.27	0.04	0.08	0.07	0.66	0.75	0.08	
12		0.36	0.45	0.72	0.99	0.66	0.73	0.43	0.51	0.94	0.41	
13		0.61	0.14	0.84	0.2	0.58	0.61	0.19	0.16	0.07	0.52	
14		0.45	0.64	0.93	0.8	0.52	0.91	0.94	0.48	0.49	0.41	
15		0.22	0.58	0.5	0.31	0.83	0.88	0.53	0.25	0.33	0.65	
16		0.37	0.05	0.88	0.73	0.88	0.16	0.96	0.49	0.71	0.89	
17		0.11	0.11	0.77	0.46	0.7	0.17	0.83	0.8	0.11	0.57	
18		0.68	0.73	0.15	0.48	0.96	0.71	0.47	0.17	0.69	0.29	
19		0.81	0.36	0.14	0.21	0.12	0.78	0.96	0.3	0.93	0.98	
20		0.89	0.14	0.58	0.82	0.42	0.11	0.06	0.76	0.19	0.73	
21		0.05	0.39	0.5	0.59	0.49	0.21	0.33	0.82	0.91	0.03	
22		0.4	0.87	0.07	0.17	0.32	0.66	0.84	0.19	0.05	0.94	
23		0.79	0.73	0.68	0.11	0.7	0.21	0.26	0.61	0.54	0.51	
24		0.17	0.26	0.64	0.78	0.32	0.81	0.25	0.28	0.15	0.49	
25		0.12	0.07	0.66	0.15	0.29	0.36	0.14	0.97	0.69	0.71	
26		0.38	0.66	0.86	0.48	0.21	0.35	0.23	0.59	0.7	0.74	
27		0.7	0	0.83	0.06	0.32	0.39	0.38	0.55	0.8	0.72	
28		0.88	0.21	0.02	0.55	0.37	0.91	0.03	0.92	0.41	0.02	
29		0.63	0.37	0.3	0.05	0.94	0.57	0.47	0.02	0.74	0.76	
30		0.38	0.43	0.93	0.89	0.78	0.9	0.22	0.07	0.78	0.99	
31		0.79	0.75	0.86	0.79	0.75	0.17	0.96	0.29	0.82	0.98	
32		0.95	0.11	0.59	0.31	0.81	0.97	0.52	0.93	0.92	0.33	
33		0.98	0.66	0.17	0.43	0.68	0.73	0.86	0.91	0.25	0.83	
34		0.86	0.38	0.73	0.17	0.54	0.81	0.43	0.3	0.55	0.33	
35		0.53	0.09	0.9	0.15	0.42	0.53	0.78	0.91	0.94	0.6	
36		0.94	0.03	0.68	0.18	0.26	0.18	0.05	0.76	0.43	0.31	
37		0.51	0.62	0.82	0.62	0.19	0.81	0.48	0.24	0.37	0.26	
38		0.44	0.68	0.29	0.55	0.37	0.62	0.78	0.67	0.71	0.37	
39		0.65	0.42	0.52	0.11	0.6	0.42	0.07	0.14	0.25	0.06	
40		0.43	0.42	0.05	0.89	0.05	0.91	0.91	0.91	0.59	0.1	
41		0.35	0.35	0.13	0.36	0	0.75	0.97	0.41	0.73	0.54	
42		0.91	0.9	0.06	0.45	0.05	0.44	0.49	0.55	0.01	0.19	
43		0.2	0.11	0.61	0.15	0.49	0.77	0.88	0.52	0.17	0.03	
44		0.1	0.86	0.91	0.25	0.38	0.23	0.28	0.98	0.29	0.24	
45		0.98	0.89	0.29	0.96	0.06	0.2	0.2	0.09	0.41	0.92	
46		0.09	0.67	0.59	0.54	0.06	0.15	0.19	0.68	0.19	0.4	
47		0.81	0.51	0.87	0.63	0.67	0.63	0.52	0.31	0.52	0.23	
48		0.77	0.89	0.93	0.65	0.25	0.16	0.23	0.9	0.79	0.95	
49		0.27	0.66	0.4	0.67	0.26	0.57	0.84	0.03	0.58	0.16	
50		0.66	0.98	0.49	0.22	0.41	0.17	0.96	0.69	0.53	0.41	
51		0.24	0.02	0.22	0.4	0.78	0.23	0.16	0.38	0.27	0.76	
52		0.04	0.61	0.87	0.97	0.66	0.93	0.92	0.43	0.13	0.72	
53		0.57	0.9	0.67	0.4	0.8	0.86	0.65	0.08	0.54	0.53	
54		0.56	0.16	0.4	0.76	0.01	0.67	0.32	0.91	0.45	0.13	
55		0.43	0.86	0.23	0.68	0.45	0.18	0.58	0.15	0.11	0.95	
56		0.8	0.29	0.96	0.05	0.75	0.07	0.46	0.23	0.28	0.47	
57		0.63	0.81	0.18	0.01	0.19	0.06	0.23	0.6	0.73	0.64	
58		0.4	0.69	0.63	0.55	0.84	0.89	0.33	0.47	0.87	0.77	
59		0.32	0.51	0.27	0.44	0.35	0.2	0.65	0.8	0.3	0.41	
60		0.75	0.03	0.02	0.94	0.01	0.04	0.36	0.22	0.94	0.03	
61		0.27	0.96	0.68	0.72	0.71	0.01	0.75	0.76	0.3	0.4	
62		0.16	0.44	0.68	0.2	0.69	0.33	0.15	0.05	0.63	0.28	
63		0.19	0.07	0.55	0.32	0.9	0.16	0.41	0.39	0.18	0.67	
64		0.27	0.27	0.76	0.59	0.08	0.1	0.97	0.03	0.09	0.38	
65		0.88	0.92	0.86	0.26	0.72	0.74	0.75	0.47	0.7	0.13	
66		0.65	0.84	0.43	0.35	0.17	0.33	0.78	0.75	0.04	0.17	
67		0.02	0.78	0.98	0.52	0.23	0.31	0.05	0.87	0.21	0.93	
68		0.69	0.6	0.27	0.46	0.23	0.08	0.47	0.22	0.84	0.44	
69		0.9	0.29	0.73	0.75	0.94	0.13	0.13	0.51	0.26	0.24	
70		0.43	0.27	0.13	0.8	0.39	0.71	0.66	0.23	0.27	0.74	
71		0.86	0.94	0.41	0.98	0.95	0.37	0.18	0.97	0.12	0.65	
72		0.75	0.94	0.21	0.48	0.88	0.72	0.95	0	0.46	0.17	
73		0.09	0.9	0.95	0.18	0.75	0.12	0.38	0.3	0.28	0.15	
74		0.94	0.98	0.08	0.76	0.75	0.37	0.74	0.36	0.88	0.88	
75		0.28	0.98	0.46	0.45	0	0.8	0.02	0.1	0.5	0.04	
76		0.61	0.96	0.9	0.98	0.67	0.49	0.98	0.76	0.22	0.48	
77		0.3	0.65	0.3	0.76	0.09	0.24	0.69	0.9	0.69	0.22	
78		0.43	0.23	0.97	0.04	0.99	0.17	0.33	0	0.65	0.72	
79		0.72	0.12	0.71	0.88	0.19	0.45	0.21	0.23	0.39	0.85	
80		0.03	0.47	0.23	0.58	0.73	0.17	0.95	0.43	0.18	0.66	
81		0.41	0.26	0.93	0.11	0.49	0.86	0.18	0.54	0.84	0.76	
82		0.76	0.74	0.21	0.85	0.45	0.14	0.34	0.49	0.21	0.88	
83		0.72	0.28	0.73	0.29	0.8	0.96	0.3	0.27	0.26	0.31	
84		0.44	0.23	0.33	0.21	0.38	0.18	0.24	0.63	0.24	0.18	
85		0.53	0.19	0.46	0.95	0.18	0.26	0.15	0.7	0.6	0.61	
86		0.88	0.64	0.68	0.97	0.79	0.91	0.58	0.21	0.1	0.14	
87		0.76	0.4	0.7	0	0.18	0.6	0.94	0.92	0.54	0.63	
88		0.67	0.23	0.7	0.66	0.79	0.72	0.86	0.27	0.94	0.57	
89		0.22	0.91	0.01	0.97	0.18	0.4	0.34	0.45	0.49	0.04	
90		0.55	0.92	0.15	0.17	0.48	0.63	0.92	0.4	0.98	0.45	
91		0.69	0.57	0.8	0.86	0.18	0.23	0.88	0.89	0.2	0.77	
92		0.93	0.11	0.07	0.47	0.98	0.22	0.61	0.46	0.53	0.93	
93		0.08	0.27	0.01	0.46	0.53	0.86	0.11	0.88	0.76	0.97	
94		0.88	0.06	0.28	0.75	0.74	0.58	0.84	0.88	0.98	0.42	
95		0.31	0.27	0.87	0.75	0.58	0.55	0.41	0.62	0.02	0.63	
96		0.26	0.45	0.37	0.63	0.23	0.94	0.26	0.65	0.76	0.02	
97		0.85	0.84	0.6	0.54	0.68	0.06	0.52	0.86	0.14	0.46	
98		0.64	0.2	0.63	0.73	0	0.12	0.26	0.41	0.36	0.28	
99		0.52	0.03	0.3	0.68	0.06	0.25	0.66	0.6	0.62	0.38	
100		0.11	0.53	0.23	0.84	0.12	0.02	0.47	0.26	0.34	0.61	
101		0.89	0.66	0.78	0.05	0.97	0.44	0.39	0.14	0.64	0.89	

Threshold:	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
Activation:	0	0	0	0	0	0	0	0	0	0	

Output layer: 

Inputs:	
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0

Weights:	
0		0.36
1		0.51
2		0.05
3		0.69
4		0.32
5		0.97
6		0.21
7		0.39
8		0
9		0.93

Threshold:	0.5
Activation:	0
